Year,Category,Latitude,Longitude,Highest Wind Speed
1935,TD,13.2N,81.0W,25
1935,TD,13.2N,80.3W,25
1935,TD,13.3N,79.6W,30
1935,TD,13.4N,79.0W,30
1935,TS,13.5N,78.5W,35
1935,TS,13.8N,78.3W,35
1935,TS,14.2N,78.2W,40
1935,TS,14.7N,78.1W,40
1935,TS,15.2N,78.0W,40
1935,TS,15.8N,77.8W,40
1935,TS,16.5N,77.5W,45
1935,TS,17.2N,77.1W,45
1935,TS,17.8N,76.7W,50
1935,TS,18.3N,76.4W,55
1935,TS,18.8N,76.2W,60
1935,HU,19.3N,76.1W,65
1935,Category 1,19.7N,76.1W,75
1935,Category 1,19.9N,76.5W,75
1935,HU,19.8N,76.9W,65
1935,TS,19.5N,77.3W,55
1935,TS,19.1N,77.8W,50
1935,TS,18.7N,78.4W,50
1935,TS,18.3N,79.1W,55
1935,TS,17.9N,79.8W,60
1935,TS,17.5N,80.5W,60
1935,HU,17.0N,81.1W,65
1935,HU,16.4N,81.6W,65
1935,HU,15.8N,82.2W,70
1935,Category 1,15.3N,82.8W,75
1935,TS,14.8N,83.4W,60
1935,TS,14.3N,84.1W,40
1935,TD,13.9N,84.9W,30
1935,TD,13.8N,86.0W,30
1935,TD,13.9N,87.2W,25
1935,TD,14.2N,88.4W,25
1935,TD,14.5N,89.6W,25
1935,TS,32.3N,60.9W,35
1935,TS,32.5N,62.0W,35
1935,TS,32.7N,63.0W,40
1935,TS,32.9N,64.0W,40
1935,TS,33.1N,65.0W,45
1935,TS,33.4N,66.0W,50
1935,TS,33.8N,67.1W,55
1935,TS,34.2N,68.2W,60
1935,TS,34.4N,69.3W,60
1935,HU,34.5N,70.5W,65
1935,HU,34.3N,71.9W,70
1935,HU,34.0N,73.5W,70
1935,Category 1,33.6N,74.7W,75
1935,Category 1,33.0N,75.5W,75
1935,Category 1,32.0N,75.9W,80
1935,Category 1,30.8N,76.0W,85
1935,Category 1,29.4N,76.1W,90
1935,Category 1,28.2N,76.3W,90
1935,Category 1,27.4N,76.7W,90
1935,Category 1,26.9N,77.3W,90
1935,Category 1,26.5N,78.0W,85
1935,Category 1,26.2N,78.9W,85
1935,Category 1,25.9N,80.1W,85
1935,HU,25.7N,81.3W,70
1935,HU,25.6N,82.2W,65
1935,HU,25.5N,83.0W,65
1935,HU,25.6N,83.8W,65
1935,TS,25.9N,84.6W,60
1935,TS,26.2N,85.4W,55
1935,TS,26.5N,86.1W,50
1935,TS,26.8N,86.7W,45
1935,TS,27.1N,87.0W,40
1935,TS,27.3N,87.2W,35
1935,TS,27.5N,87.2W,35
1935,TD,27.6N,86.9W,30
1935,TD,27.6N,86.4W,30
1935,TD,27.6N,85.7W,25
1935,EX,27.6N,85.0W,25
1935,EX,27.6N,84.3W,20
1935,TD,34.0N,61.5W,30
1935,TD,34.5N,60.5W,30
1935,TD,35.0N,59.5W,30
1935,TS,35.6N,58.3W,35
1935,TS,36.2N,57.1W,35
1935,TS,36.7N,56.0W,40
1935,TS,37.0N,55.0W,40
1935,TS,36.7N,54.4W,40
1935,TS,36.2N,54.1W,40
1935,TS,35.6N,53.9W,40
1935,TS,35.0N,54.0W,40
1935,TS,34.2N,54.8W,40
1935,TS,33.2N,55.8W,40
1935,TS,32.5N,57.0W,40
1935,TS,32.0N,58.0W,40
1935,TS,31.7N,58.8W,40
1935,TS,31.7N,59.6W,40
1935,TS,31.7N,60.3W,40
1935,TS,31.5N,61.0W,40
1935,TS,30.9N,61.6W,40
1935,TS,29.9N,62.1W,40
1935,TS,29.0N,62.4W,40
1935,TS,28.5N,62.5W,40
1935,TS,28.2N,62.4W,35
1935,TS,28.1N,62.2W,35
1935,TD,28.0N,61.9W,30
1935,TD,28.0N,61.5W,30
1935,TD,28.0N,60.9W,30
1935,TD,28.1N,60.0W,30
1935,TD,28.2N,59.3W,30
1935,TS,28.5N,59.0W,35
1935,TS,29.0N,59.2W,35
1935,TS,29.5N,59.7W,40
1935,TS,29.9N,60.5W,40
1935,TS,30.0N,61.5W,40
1935,TS,29.6N,62.2W,40
1935,TS,28.7N,62.6W,40
1935,TS,27.9N,62.8W,40
1935,TS,27.5N,63.0W,35
1935,TS,27.2N,63.2W,35
1935,TS,27.0N,63.4W,35
1935,TD,26.9N,63.6W,30
1935,TD,27.0N,63.5W,30
1935,TD,27.5N,63.1W,30
1935,TD,28.5N,62.5W,25
1936,TD,18.1N,87.3W,30
1936,TS,18.9N,86.6W,35
1936,TS,19.7N,86.4W,40
1936,TS,20.4N,86.5W,40
1936,TS,21.1N,86.6W,40
1936,TS,22.1N,86.7W,40
1936,TS,23.2N,86.7W,40
1936,TS,23.9N,86.5W,40
1936,TS,24.3N,86.4W,40
1936,TS,24.7N,86.2W,40
1936,TS,25.0N,86.0W,40
1936,TS,25.4N,85.3W,40
1936,TS,25.8N,84.0W,40
1936,TS,26.0N,82.3W,40
1936,TS,25.9N,81.7W,40
1936,TS,25.8N,80.5W,40
1936,TS,26.1N,78.2W,40
1936,TS,27.1N,75.7W,40
1936,TS,28.1N,73.0W,40
1936,TS,29.5N,70.2W,40
1936,TS,31.1N,67.5W,40
1936,TS,32.9N,65.2W,40
1936,TS,35.0N,63.2W,40
1936,TD,22.3N,90.4W,30
1936,TS,22.7N,90.8W,35
1936,TS,23.2N,91.1W,40
1936,TS,23.8N,91.4W,45
1936,TS,24.2N,91.9W,45
1936,TS,24.6N,92.7W,45
1936,TS,25.0N,93.9W,45
1936,TS,24.8N,94.9W,45
1936,TS,24.4N,95.9W,45
1936,TS,24.1N,96.9W,45
1936,TS,23.8N,97.7W,45
1936,TS,23.6N,98.3W,35
1936,TD,23.4N,98.9W,25
1936,TS,26.2N,95.5W,40
1936,TS,26.6N,95.8W,50
1936,TS,27.0N,96.2W,60
1936,HU,27.5N,96.6W,70
1936,HU,27.9N,97.0W,70
1936,TS,28.1N,97.3W,60
1936,TS,28.6N,98.0W,45
1936,TD,29.1N,98.6W,30
1936,TD,23.2N,84.5W,25
1936,TD,24.0N,86.0W,25
1936,TD,25.0N,87.5W,30
1936,TS,26.0N,89.0W,35
1936,TS,27.2N,89.7W,40
1936,TS,28.4N,90.1W,40
1936,TS,29.1N,90.2W,40
1936,TS,29.5N,90.2W,40
1936,TS,30.4N,90.2W,35
1936,TD,31.1N,89.9W,25
1936,TD,23.6N,74.0W,30
1936,TD,23.8N,74.9W,30
1936,TS,24.0N,75.8W,35
1936,TS,24.2N,76.7W,35
1936,TS,24.4N,77.7W,40
1936,TS,24.7N,78.7W,45
1936,TS,24.9N,79.4W,50
1936,TS,25.2N,80.1W,55
1936,TS,25.3N,80.3W,55
1936,TS,25.6N,81.0W,50
1936,TS,26.0N,81.9W,55
1936,TS,26.4N,82.8W,55
1936,TS,26.8N,83.6W,60
1936,TS,27.3N,84.3W,60
1936,HU,27.8N,85.0W,65
1936,HU,28.3N,85.5W,70
1936,Category 1,28.9N,85.9W,80
1936,Category 1,29.5N,86.2W,85
1936,Category 1,30.1N,86.5W,90
1936,Category 1,30.4N,86.6W,90
1936,HU,30.8N,86.9W,70
1936,TS,31.4N,87.3W,50
1936,TS,31.8N,87.7W,40
1936,TD,32.0N,88.0W,30
1936,TD,18.8N,60.0W,30
1936,TD,19.7N,61.2W,30
1936,TD,20.5N,62.3W,30
1936,TD,21.3N,63.4W,30
1936,TD,22.0N,64.6W,30
1936,TD,22.7N,65.7W,30
1936,TD,23.1N,66.6W,30
1936,TD,23.4N,67.4W,30
1936,TD,23.7N,68.1W,30
1936,TD,24.2N,68.8W,30
1936,TS,25.1N,69.5W,35
1936,TS,26.1N,70.0W,35
1936,TS,27.1N,70.4W,35
1936,TS,28.0N,70.5W,35
1936,TS,28.6N,70.3W,35
1936,TS,29.1N,70.0W,35
1936,TS,29.6N,69.6W,35
1936,TS,30.1N,69.1W,35
1936,TS,30.8N,68.4W,35
1936,TS,31.6N,67.6W,35
1936,TS,32.5N,66.8W,35
1936,TS,33.5N,65.9W,35
1936,TS,34.7N,64.8W,35
1936,EX,36.4N,63.5W,35
1936,EX,38.5N,62.1W,35
1936,EX,40.8N,60.6W,40
1936,EX,43.3N,58.6W,45
1936,EX,46.0N,55.5W,40
1936,EX,48.7N,52.0W,40
1936,EX,51.5N,47.5W,40
1936,EX,54.5N,42.5W,35
1936,TD,26.6N,87.7W,30
1936,TD,26.9N,88.1W,30
1936,TD,27.0N,88.4W,25
1936,TD,27.1N,88.7W,25
1936,TD,27.4N,89.2W,25
1936,TD,27.8N,89.9W,30
1936,TD,28.1N,90.7W,30
1936,TS,28.4N,91.4W,35
1936,TS,28.5N,91.9W,35
1936,TS,28.3N,92.4W,35
1936,TS,28.1N,92.9W,35
1936,TS,27.8N,93.3W,35
1936,TS,27.4N,93.7W,35
1936,TS,26.8N,94.1W,35
1936,TS,26.3N,94.6W,35
1936,TS,25.7N,95.2W,35
1936,TS,25.1N,95.8W,35
1936,TS,24.4N,96.5W,35
1936,TS,23.7N,97.2W,35
1936,TS,23.0N,97.9W,35
1936,TD,22.4N,98.6W,25
1936,TS,20.6N,86.8W,35
1936,TS,21.5N,87.2W,35
1936,TS,22.4N,87.7W,40
1936,TS,23.3N,88.3W,50
1936,TS,23.7N,89.2W,55
1936,TS,24.0N,90.1W,60
1936,HU,24.3N,91.0W,65
1936,HU,24.5N,91.9W,65
1936,HU,24.5N,92.8W,65
1936,HU,24.4N,93.7W,65
1936,HU,24.3N,94.5W,65
1936,HU,24.0N,95.0W,65
1936,HU,23.7N,95.5W,65
1936,HU,23.4N,96.0W,65
1936,HU,23.2N,96.5W,65
1936,HU,23.0N,97.0W,65
1936,HU,22.8N,97.4W,65
1936,HU,22.5N,97.8W,65
1936,TS,22.2N,98.4W,45
1936,TD,22.0N,98.9W,30
1936,TD,25.5N,76.3W,25
1936,TD,26.0N,76.7W,25
1936,TD,26.5N,77.1W,30
1936,TS,27.0N,77.5W,35
1936,TS,27.5N,77.9W,40
1936,TS,28.0N,78.5W,45
1936,TS,28.5N,79.9W,50
1936,TS,28.9N,80.8W,50
1936,TS,29.2N,81.5W,45
1936,TS,29.9N,83.2W,35
1936,TD,30.3N,84.9W,30
1936,TD,30.4N,86.6W,25
1936,TD,30.4N,88.3W,25
1936,TD,30.3N,90.0W,25
1936,TD,13.3N,25.5W,30
1936,TD,13.6N,27.0W,30
1936,TS,13.9N,28.5W,35
1936,TS,14.2N,30.0W,35
1936,TS,14.5N,31.5W,40
1936,TS,14.9N,33.0W,40
1936,TS,15.3N,34.5W,45
1936,TS,15.7N,36.0W,45
1936,TS,16.1N,37.5W,50
1936,TS,16.5N,39.0W,55
1936,TS,16.9N,40.5W,60
1936,TS,17.2N,42.0W,60
1936,HU,17.5N,43.2W,65
1936,HU,17.7N,44.2W,70
1936,Category 1,18.0N,45.1W,75
1936,Category 1,18.3N,46.0W,75
1936,Category 1,18.6N,46.9W,75
1936,Category 1,18.9N,47.8W,80
1936,Category 1,19.2N,48.7W,80
1936,Category 1,19.6N,49.6W,80
1936,Category 1,20.2N,50.5W,80
1936,Category 1,21.0N,51.4W,85
1936,Category 1,21.9N,52.3W,85
1936,Category 1,22.8N,53.2W,85
1936,Category 1,23.6N,54.2W,90
1936,Category 1,24.4N,55.2W,90
1936,Category 1,25.3N,56.1W,90
1936,Category 1,26.2N,57.0W,90
1936,HU,27.2N,57.7W,95
1936,HU,28.2N,58.3W,95
1936,HU,29.2N,58.3W,95
1936,HU,30.2N,58.0W,95
1936,HU,31.5N,57.3W,95
1936,HU,33.2N,55.9W,95
1936,HU,35.0N,54.4W,95
1936,HU,36.0N,52.5W,95
1936,HU,37.0N,50.8W,95
1936,HU,38.0N,49.2W,95
1936,HU,39.1N,47.6W,95
1936,HU,40.2N,46.0W,95
1936,Category 1,41.2N,44.3W,90
1936,Category 1,42.1N,42.3W,90
1936,Category 1,43.1N,39.8W,85
1936,Category 1,44.6N,37.2W,80
1936,Category 1,46.1N,34.3W,75
1936,EX,47.6N,29.3W,70
1936,EX,48.8N,23.3W,60
1936,EX,50.1N,17.5W,60
1936,EX,51.5N,12.5W,55
1936,TD,18.1N,86.2W,30
1936,TS,18.7N,87.3W,40
1936,TS,19.3N,88.3W,35
1936,TD,19.7N,89.3W,30
1936,TD,20.2N,90.4W,30
1936,TS,20.8N,91.6W,40
1936,TS,21.4N,92.9W,50
1936,TS,21.6N,94.1W,60
1936,HU,21.6N,95.1W,70
1936,HU,21.4N,96.0W,70
1936,HU,21.0N,96.9W,70
1936,TS,20.5N,97.7W,45
1936,TD,20.0N,98.5W,30
1936,TS,20.8N,57.8W,35
1936,TS,20.9N,59.3W,35
1936,TS,21.0N,60.7W,35
1936,TS,21.1N,62.0W,35
1936,TD,21.2N,63.2W,30
1936,TD,13.1N,48.5W,30
1936,TD,13.6N,49.1W,30
1936,TS,14.1N,49.8W,35
1936,TS,14.6N,50.4W,35
1936,TS,15.0N,51.0W,40
1936,TS,15.4N,51.7W,40
1936,TS,16.0N,52.4W,40
1936,TS,16.6N,53.1W,45
1936,TS,17.2N,53.8W,45
1936,TS,17.8N,54.6W,50
1936,TS,18.1N,55.5W,50
1936,TS,18.4N,56.3W,55
1936,TS,18.7N,57.2W,55
1936,TS,19.0N,58.0W,60
1936,TS,19.3N,58.6W,60
1936,HU,19.6N,59.1W,65
1936,HU,19.9N,59.4W,65
1936,HU,20.2N,59.6W,65
1936,HU,20.6N,59.9W,65
1936,HU,21.1N,60.1W,70
1936,HU,21.7N,60.3W,70
1936,HU,22.4N,60.5W,70
1936,Category 1,23.1N,60.7W,75
1936,Category 1,23.7N,61.0W,75
1936,Category 1,24.4N,61.5W,80
1936,Category 1,25.0N,62.0W,85
1936,Category 1,25.3N,62.4W,90
1936,Category 1,25.6N,62.9W,90
1936,HU,25.9N,63.4W,95
1936,Category 2,26.2N,64.0W,100
1936,Category 2,26.8N,64.9W,105
1936,Category 2,27.6N,65.9W,105
1936,Category 2,28.4N,66.9W,105
1936,Category 2,29.1N,68.0W,105
1936,Category 2,29.8N,69.0W,100
1936,Category 2,30.7N,70.2W,100
1936,Category 2,31.6N,71.4W,100
1936,HU,32.4N,72.5W,95
1936,HU,33.2N,73.4W,95
1936,Category 1,34.1N,74.1W,90
1936,Category 1,35.0N,74.5W,85
1936,Category 1,35.9N,74.8W,85
1936,Category 1,37.1N,74.8W,80
1936,Category 1,38.3N,73.8W,80
1936,Category 1,39.8N,72.1W,75
1936,EX,41.2N,69.0W,75
1936,EX,42.2N,65.4W,75
1936,EX,43.0N,61.4W,70
1936,EX,43.6N,57.1W,65
1936,EX,44.1N,52.9W,65
1936,EX,44.6N,49.6W,65
1936,EX,45.2N,47.0W,65
1936,EX,45.6N,44.0W,65
1936,EX,46.0N,41.5W,70
1936,EX,46.2N,39.7W,70
1936,EX,46.3N,38.2W,65
1936,EX,46.7N,36.1W,60
1936,EX,47.2N,34.6W,55
1936,EX,47.9N,33.7W,55
1936,EX,48.8N,32.9W,50
1936,EX,50.0N,32.2W,50
1936,EX,51.2N,31.4W,50
1936,EX,51.8N,30.5W,50
1936,EX,52.1N,29.6W,50
1936,EX,52.4N,29.0W,50
1936,EX,52.6N,28.3W,45
1936,EX,52.7N,27.7W,45
1936,EX,52.5N,27.1W,40
1936,EX,52.3N,26.6W,40
1936,EX,52.2N,26.1W,40
1936,EX,52.2N,25.6W,35
1936,TD,19.0N,94.0W,25
1936,TD,19.0N,94.1W,25
1936,TD,19.0N,94.2W,25
1936,TD,19.0N,94.3W,30
1936,TD,19.0N,94.4W,30
1936,TD,19.0N,94.5W,30
1936,TS,19.1N,94.6W,35
1936,TS,19.3N,94.7W,35
1936,TS,19.6N,94.7W,35
1936,TS,20.1N,94.6W,40
1936,TS,20.7N,94.5W,40
1936,TS,21.5N,94.5W,40
1936,TS,22.4N,94.6W,45
1936,TS,23.4N,95.1W,45
1936,TS,24.4N,95.8W,45
1936,TS,25.3N,96.6W,45
1936,TS,26.2N,97.4W,45
1936,TS,26.9N,98.1W,35
1936,TD,27.5N,98.7W,30
1936,TD,28.0N,99.3W,30
1936,TD,28.4N,99.9W,30
1936,TD,28.8N,100.6W,25
1936,TD,19.0N,59.7W,30
1936,TS,19.5N,61.0W,35
1936,TS,20.0N,62.2W,40
1936,TS,20.5N,63.4W,45
1936,TS,21.1N,64.5W,45
1936,TS,21.8N,65.6W,50
1936,TS,22.5N,66.7W,60
1936,HU,23.3N,67.8W,65
1936,HU,24.1N,68.5W,70
1936,Category 1,24.9N,69.1W,75
1936,Category 1,25.7N,69.5W,80
1936,Category 1,26.5N,69.9W,85
1936,Category 1,27.0N,70.3W,90
1936,Category 1,27.5N,70.7W,90
1936,Category 1,27.9N,70.7W,90
1936,Category 1,28.3N,70.2W,90
1936,Category 1,29.0N,69.7W,90
1936,Category 1,29.7N,69.1W,90
1936,Category 1,30.4N,68.7W,85
1936,Category 1,31.1N,68.4W,85
1936,Category 1,32.4N,68.4W,80
1936,Category 1,34.3N,68.5W,80
1936,Category 1,36.3N,68.8W,75
1936,Category 1,38.2N,69.0W,75
1936,HU,40.2N,68.0W,70
1936,EX,42.2N,66.0W,65
1936,EX,44.5N,63.8W,60
1936,EX,48.3N,59.8W,55
1936,TS,20.3N,91.3W,35
1936,TS,20.2N,91.5W,35
1936,TS,20.0N,91.7W,35
1936,TS,19.8N,91.9W,35
1936,TS,19.2N,92.3W,35
1936,TS,18.3N,92.7W,35
1936,TD,17.5N,92.8W,30
1936,TD,16.7N,92.8W,25
1936,TD,16.0N,92.7W,25
1936,EX,27.0N,27.0W,40
1936,EX,28.0N,27.5W,40
1936,EX,28.8N,28.0W,40
1936,EX,29.5N,28.5W,40
1936,EX,30.0N,29.0W,40
1936,EX,30.4N,29.4W,40
1936,EX,30.7N,29.7W,40
1936,EX,30.8N,30.1W,40
1936,EX,31.0N,30.5W,40
1936,EX,31.3N,31.1W,40
1936,TS,31.7N,32.0W,40
1936,TS,32.2N,33.1W,40
1936,TS,32.6N,34.1W,45
1936,TS,33.0N,35.0W,45
1936,TS,33.3N,35.7W,50
1936,TS,33.6N,36.1W,50
1936,TS,33.9N,36.4W,55
1936,TS,33.8N,37.0W,55
1936,TS,33.3N,38.0W,55
1936,TS,32.2N,39.7W,55
1936,EX,31.0N,42.0W,50
1936,EX,29.7N,44.0W,50
1936,EX,28.4N,45.8W,50
1936,EX,27.1N,47.5W,50
1936,EX,26.0N,49.0W,50
1936,EX,25.2N,50.0W,50
1936,EX,24.4N,50.5W,45
1936,EX,23.7N,50.8W,45
1936,EX,23.0N,51.0W,40
1936,EX,22.3N,51.3W,40
1936,EX,21.6N,51.7W,40
1936,EX,20.9N,52.1W,40
1936,EX,20.5N,52.5W,35
1936,EX,20.7N,52.8W,35
1936,EX,21.0N,53.1W,35
1936,EX,21.3N,53.5W,35
1936,EX,21.7N,54.0W,35
1936,EX,22.0N,55.0W,35
1936,EX,22.3N,56.0W,35
1936,EX,22.6N,57.0W,35
1936,EX,23.0N,58.0W,35
1936,EX,23.7N,59.0W,35
1936,EX,24.5N,60.0W,35
1936,EX,25.4N,61.0W,35
1936,EX,26.2N,62.0W,35
1936,EX,26.9N,62.8W,35
1936,EX,27.6N,63.4W,35
1936,EX,28.3N,63.7W,35
1936,EX,29.0N,63.5W,35
1936,EX,29.9N,62.8W,40
1936,EX,31.0N,61.5W,40
1936,EX,32.3N,60.0W,45
1936,EX,34.0N,58.0W,50
1936,EX,36.3N,55.0W,50
1936,EX,40.0N,51.0W,50
1937,TD,26.5N,85.7W,25
1937,TD,27.0N,84.7W,30
1937,TS,27.4N,83.9W,40
1937,TS,27.8N,83.3W,55
1937,TS,28.1N,82.8W,55
1937,TS,28.3N,82.5W,45
1937,TS,29.2N,81.3W,40
1937,TS,30.1N,80.2W,35
1937,TS,31.1N,79.2W,35
1937,TS,32.1N,78.3W,40
1937,TS,33.1N,77.4W,50
1937,TS,34.2N,76.5W,55
1937,TS,36.0N,74.4W,60
1937,EX,37.9N,71.6W,60
1937,EX,39.6N,69.2W,55
1937,EX,41.1N,66.8W,50
1937,EX,42.5N,64.8W,50
1937,EX,43.8N,64.3W,45
1937,EX,45.2N,64.5W,40
1937,EX,46.5N,65.2W,35
1937,EX,47.6N,65.9W,30
1937,TD,22.8N,75.5W,25
1937,TD,23.6N,75.9W,30
1937,TD,24.3N,76.2W,30
1937,TD,24.9N,76.5W,30
1937,TS,25.6N,76.7W,35
1937,TS,26.4N,76.9W,35
1937,TS,27.1N,77.0W,35
1937,TS,28.0N,77.1W,35
1937,TS,28.9N,77.1W,35
1937,TS,29.8N,77.1W,35
1937,TS,30.7N,77.0W,35
1937,TS,31.7N,76.8W,40
1937,TS,32.6N,76.2W,40
1937,TS,33.5N,75.2W,45
1937,TS,34.4N,74.3W,50
1937,TS,35.4N,73.5W,50
1937,TS,36.1N,72.9W,50
1937,TS,37.1N,72.2W,55
1937,TS,38.5N,71.2W,55
1937,TS,39.9N,69.4W,55
1937,TS,41.0N,67.8W,55
1937,TS,41.8N,66.4W,50
1937,TS,42.5N,65.1W,45
1937,TS,42.6N,63.7W,40
1937,TS,42.6N,62.3W,35
1937,TD,42.8N,61.1W,30
1937,TD,42.9N,60.2W,30
1937,TD,43.2N,59.7W,30
1937,TD,17.5N,61.0W,30
1937,TD,18.2N,62.1W,30
1937,TS,18.9N,63.1W,35
1937,TS,19.6N,64.1W,35
1937,TS,20.3N,65.1W,35
1937,TS,20.8N,66.2W,35
1937,TS,21.4N,67.3W,35
1937,TS,21.9N,68.5W,35
1937,TS,22.4N,69.7W,35
1937,TS,22.9N,70.8W,35
1937,TS,23.5N,71.8W,35
1937,TS,24.0N,72.8W,35
1937,TS,24.4N,73.7W,35
1937,TS,24.5N,74.5W,35
1937,TS,24.5N,75.2W,35
1937,TS,24.5N,75.9W,35
1937,TS,24.5N,76.5W,40
1937,TS,24.8N,77.1W,40
1937,TS,25.5N,77.7W,40
1937,TS,26.2N,78.2W,40
1937,TS,26.8N,78.6W,45
1937,TS,27.5N,78.9W,45
1937,TS,28.1N,79.2W,50
1937,TS,28.6N,79.7W,55
1937,TS,29.0N,80.5W,60
1937,TS,29.1N,80.9W,60
1937,TS,29.3N,81.7W,50
1937,TS,29.6N,82.9W,45
1937,TS,30.1N,84.1W,40
1937,TS,30.5N,85.2W,35
1937,TS,31.0N,86.1W,35
1937,TD,31.4N,86.9W,30
1937,TD,31.9N,87.9W,30
1937,TD,32.3N,88.8W,25
1937,TD,32.9N,89.7W,25
1937,TD,33.6N,90.6W,20
1937,TD,34.2N,91.3W,20
1937,TD,34.8N,92.0W,20
1937,TD,35.5N,92.7W,20
1937,TS,17.9N,54.5W,45
1937,TS,18.3N,55.0W,50
1937,TS,18.7N,55.4W,55
1937,TS,19.3N,55.7W,60
1937,HU,19.9N,56.0W,65
1937,HU,20.5N,56.3W,70
1937,HU,21.0N,56.7W,70
1937,Category 1,21.6N,57.1W,75
1937,Category 1,22.3N,57.5W,80
1937,Category 1,23.1N,58.0W,80
1937,Category 1,24.0N,58.5W,80
1937,Category 1,25.1N,59.1W,80
1937,Category 1,26.2N,59.6W,80
1937,Category 1,27.4N,60.0W,85
1937,Category 1,28.7N,60.4W,85
1937,Category 1,30.1N,61.0W,80
1937,Category 1,31.6N,61.9W,75
1937,HU,33.2N,62.9W,70
1937,HU,35.0N,63.8W,65
1937,TS,37.4N,64.6W,60
1937,TS,40.1N,65.2W,60
1937,EX,42.8N,65.4W,55
1937,EX,45.5N,65.6W,45
1937,EX,48.1N,65.4W,35
1937,TS,31.3N,65.5W,35
1937,TS,32.5N,66.4W,40
1937,TS,33.5N,67.5W,45
1937,TS,34.8N,68.6W,50
1937,TS,36.0N,69.9W,50
1937,TS,37.2N,70.9W,55
1937,TS,38.4N,70.7W,60
1937,EX,40.9N,69.0W,60
1937,EX,43.7N,66.0W,50
1937,TS,17.0N,56.4W,40
1937,TS,17.3N,56.8W,40
1937,TS,17.5N,57.2W,45
1937,TS,17.8N,57.5W,50
1937,TS,18.2N,57.8W,55
1937,HU,18.7N,58.0W,65
1937,Category 1,19.3N,58.2W,75
1937,Category 1,20.0N,57.9W,90
1937,Category 3,20.7N,57.7W,110
1937,Category 3,21.4N,57.4W,110
1937,Category 3,21.7N,56.7W,110
1937,Category 2,21.8N,55.6W,105
1937,Category 2,21.9N,54.4W,105
1937,Category 2,22.1N,53.3W,105
1937,Category 2,23.1N,52.6W,100
1937,Category 2,24.7N,52.1W,100
1937,Category 2,26.3N,51.8W,100
1937,HU,27.7N,51.5W,95
1937,HU,29.2N,51.2W,95
1937,HU,31.1N,50.9W,95
1937,HU,33.4N,50.3W,95
1937,HU,35.8N,49.5W,95
1937,Category 1,38.3N,48.9W,90
1937,Category 1,40.8N,48.2W,90
1937,Category 1,43.3N,47.5W,85
1937,Category 1,45.7N,46.5W,80
1937,EX,47.5N,45.0W,75
1937,EX,49.5N,41.5W,65
1937,EX,51.5N,38.0W,55
1937,EX,53.5N,34.7W,50
1937,EX,55.5N,31.3W,50
1937,TS,23.1N,94.2W,35
1937,TS,23.5N,93.7W,35
1937,TS,23.9N,93.3W,35
1937,TS,24.3N,93.0W,40
1937,TS,24.7N,92.6W,40
1937,TS,25.1N,92.2W,40
1937,TS,25.5N,91.9W,45
1937,TS,26.1N,91.6W,45
1937,TS,26.6N,91.3W,50
1937,TS,27.0N,90.9W,50
1937,TS,27.4N,90.4W,50
1937,TS,27.9N,90.1W,45
1937,TS,28.5N,89.8W,45
1937,TS,29.1N,89.3W,40
1937,TS,29.3N,88.3W,40
1937,TS,29.4N,87.1W,40
1937,TS,29.6N,85.9W,35
1937,TS,29.7N,85.4W,35
1937,TS,29.8N,85.1W,35
1937,TD,29.9N,84.3W,30
1937,TD,30.0N,83.4W,25
1937,TD,30.1N,82.6W,20
1937,TD,30.1N,81.8W,20
1937,HU,15.2N,43.3W,65
1937,HU,15.5N,44.5W,70
1937,HU,16.3N,45.6W,70
1937,HU,17.3N,46.6W,70
1937,HU,18.4N,47.6W,70
1937,HU,19.5N,48.5W,70
1937,Category 1,20.5N,49.5W,75
1937,Category 1,21.4N,50.4W,75
1937,Category 1,22.2N,51.3W,80
1937,Category 1,23.0N,52.1W,80
1937,Category 1,23.6N,52.7W,80
1937,Category 1,24.2N,53.2W,80
1937,Category 1,24.8N,53.5W,85
1937,Category 1,25.6N,53.7W,85
1937,Category 1,26.6N,53.9W,85
1937,Category 1,27.8N,54.2W,85
1937,Category 1,28.9N,54.8W,85
1937,Category 1,30.1N,55.5W,85
1937,Category 1,31.5N,56.4W,85
1937,Category 1,33.2N,57.6W,85
1937,Category 1,34.9N,58.9W,85
1937,Category 1,36.6N,60.2W,85
1937,Category 1,38.8N,61.5W,80
1937,Category 1,40.8N,62.7W,75
1937,EX,42.3N,63.6W,70
1937,EX,43.8N,63.2W,65
1937,EX,46.1N,62.3W,60
1937,EX,48.4N,59.6W,55
1937,EX,51.0N,56.5W,50
1937,EX,54.0N,53.0W,45
1937,EX,57.5N,49.5W,40
1937,EX,60.0N,47.5W,35
1937,EX,62.2N,46.5W,35
1937,EX,64.0N,46.0W,35
1937,TD,23.2N,79.4W,30
1937,TD,23.7N,79.2W,30
1937,TD,24.3N,79.0W,30
1937,TD,25.5N,78.5W,30
1937,TD,27.2N,77.8W,30
1937,TD,29.0N,77.2W,30
1937,TS,30.7N,76.7W,35
1937,TS,32.4N,76.2W,35
1937,TS,33.7N,75.0W,40
1937,EX,35.4N,73.2W,40
1937,EX,37.1N,71.3W,45
1937,EX,39.0N,69.3W,45
1937,EX,40.3N,67.2W,40
1937,EX,41.3N,65.0W,40
1937,EX,42.3N,62.5W,35
1937,EX,43.5N,59.5W,35
1937,EX,45.3N,56.5W,35
1937,EX,47.5N,53.0W,40
